3.100678917674143999e-05,2.021458978923325306e-05,1.451915048746591588e-05,1.043122366436212230e-05,7.750200090981590104e-06,6.044749075582464059e-06,5.142562816136068548e-06,4.870484531661350725e-06,5.158464685891662628e-06,6.002707273195435650e-06,7.414283054164245660e-06,9.469024178296848340e-06,1.217914651507490170e-05,1.561876253510163592e-05,1.974169601987011912e-05,2.457409028955833335e-05,2.998162187809403693e-05,3.591729870988719022e-05,4.214767904658181687e-05,4.854307605574533261e-05,5.478067647228166797e-05,6.066272067824975286e-05,6.581942126712628639e-05,7.003854486054240859e-05,7.299044715268889014e-05,7.454780309021220006e-05,7.454484263732857538e-05,7.305618587876947531e-05,7.018195408966759296e-05,6.624606533286305041e-05,6.158475662728301551e-05,5.664302005556806608e-05,5.177095107513732014e-05,4.726732694902185852e-05,4.325518893356020139e-05,3.976639944570444396e-05,3.672029920866234362e-05,3.401960511288757983e-05,3.154307122961901098e-05,2.919929078166502549e-05,2.690880481602433131e-05,2.463070398804169603e-05,2.234618489535663684e-05,2.007060133039850964e-05,1.783817745893762134e-05,1.569972758996736396e-05,1.370734809215753839e-05,1.190858214382172945e-05,1.034487691723409520e-05,9.053905155206304193e-06,8.074710013032668964e-06,7.446977729151321607e-06,7.216884623730671911e-06,7.442861410020206729e-06,8.209414857290493886e-06,9.641784545311389540e-06,1.191984339701303115e-05,1.530002974043109481e-05,2.012381235953652250e-05,2.684036092681259052e-05,3.595724380892367409e-05,4.799437311530839278e-05,6.329000526325834740e-05,8.192786256172816925e-05,1.035237496902606405e-04,1.273716730094537602e-04,1.523195564151973267e-04,1.771868188755749540e-04,2.005778972984069506e-04,2.214604568981323491e-04,2.387387893525646794e-04,2.519406721973297303e-04,2.604934650486170618e-04,2.645513295226883466e-04,2.640002232135974739e-04,2.594714773462735618e-04,2.511209684879192779e-04,2.398494788500734037e-04,2.258939704204209549e-04,2.102485345973395786e-04,1.930952954025704404e-04,1.754061057874072569e-04,1.572313583819670330e-04,1.394626795483584758e-04,1.219862320822028283e-04,1.056001819169336708e-04,9.001739210598803454e-05,7.596536671361889834e-05,6.297249189007761254e-05,5.176895344357270606e-05,4.163027320355603019e-05,3.361764777215549564e-05
2.235425730595981964e-05,1.431598667929134491e-05,9.758099074905620136e-06,6.575732446180705751e-06,4.515883600288747654e-06,3.264150791736141009e-06,2.633732860378423045e-06,2.483679567303930807e-06,2.759430454412137366e-06,3.475802878227749259e-06,4.679742804071263538e-06,6.452053088044240213e-06,8.843690851161337414e-06,1.191804968909755639e-05,1.567205003913667129e-05,2.011257805758168363e-05,2.515645755750596383e-05,3.073370202954671046e-05,3.666918793191373499e-05,4.280791586643051835e-05,4.888749008108792270e-05,5.468101802578908665e-05,5.987288768322434951e-05,6.421422470330228954e-05,6.741387982993635056e-05,6.929714135036404163e-05,6.971530342586641543e-05,6.868705025543516373e-05,6.631191827135967667e-05,6.286030204388773552e-05,5.866368582510833059e-05,5.413025368848023514e-05,4.961415467849532307e-05,4.539949324957964582e-05,4.162319045485751007e-05,3.831605015559012058e-05,3.541177459783872143e-05,3.281349061313456971e-05,3.040778271016788767e-05,2.809979015377919498e-05,2.581045691349162589e-05,2.349161681304782475e-05,2.112031967291492712e-05,1.870552419227505741e-05,1.628133757157400151e-05,1.390437489876296960e-05,1.164300123047666162e-05,9.568732199497791930e-06,7.748414116916555895e-06,6.237987336966291844e-06,5.079270912537622988e-06,4.298752867870188763e-06,3.916713545068669410e-06,3.964497606898872113e-06,4.509573629748312888e-06,5.677847492312397601e-06,7.667875733540013841e-06,1.076183392632306563e-05,1.532852452660718635e-05,2.182618130108439599e-05,3.075794567894926960e-05,4.259958740535803437e-05,5.763858003861995155e-05,7.586808243540531661e-05,9.685355127659203234e-05,1.198120349333804452e-04,1.436160005455763898e-04,1.670652268071129811e-04,1.888875468881547396e-04,2.080665632057121799e-04,2.236930473485396003e-04,2.352901686249716303e-04,2.424871684474478011e-04,2.453709930480721217e-04,2.440192000227225022e-04,2.389216536204083246e-04,2.304137563567423515e-04,2.191905991556646646e-04,2.056669554127558736e-04,1.905849826479590861e-04,1.743151918700510707e-04,1.575479129214112247e-04,1.405421205535083216e-04,1.238893451640706034e-04,1.077114321205713531e-04,9.249139515213492338e-05,7.821226758590333478e-05,6.526439022394972848e-05,5.349673635134873534e-05,4.324909983646158603e-05,3.421959650692205546e-05,2.683285192047521795e-05
1.779003865651157271e-05,1.093990593797487384e-05,7.031352876848203418e-06,4.362297947840877562e-06,2.689290796976242203e-06,1.720039655613388234e-06,1.262157199295807223e-06,1.176753265314730640e-06,1.419731950547199590e-06,2.026635372483601803e-06,3.071599386252226134e-06,4.651376177108905071e-06,6.834888666605484302e-06,9.690078425289264891e-06,1.322681590922399632e-05,1.745220095771173927e-05,2.229584567215900134e-05,2.768694139423487631e-05,3.346418611897352839e-05,3.947150571082326981e-05,4.546059433917456382e-05,5.120263592706568781e-05,5.639433288552439847e-05,6.078242945325038819e-05,6.408348033760999493e-05,6.611391435781469169e-05,6.672562265515427941e-05,6.592298464468400823e-05,6.379888474071513987e-05,6.060605600437662125e-05,5.666601866356898391e-05,5.237164964112953010e-05,4.807063362826792898e-05,4.403995986654817945e-05,4.041735108575268345e-05,3.723398802053878387e-05,3.442769211262299874e-05,3.190314751140931304e-05,2.954891622789223381e-05,2.726887891623527705e-05,2.498208084199493879e-05,2.263610295878838770e-05,2.020398292666123301e-05,1.769134661476463806e-05,1.513310103029927679e-05,1.259298553914912917e-05,1.015474672523937271e-05,7.911599528701585286e-06,5.952343535484783016e-06,4.346940621976322060e-06,3.135866745587644228e-06,2.326149624775579862e-06,1.903237939022755887e-06,1.860373602540029421e-06,2.241791962867402960e-06,3.177397240998164805e-06,4.892855614430167712e-06,7.706136277883192775e-06,1.201918096399443503e-05,1.831055912483505339e-05,2.708777381664484530e-05,3.880845835035210339e-05,5.372756090533547282e-05,7.179169863134022916e-05,9.252857453009830676e-05,1.151220858057887573e-04,1.384430213042766775e-04,1.612956749375371948e-04,1.824484900112074309e-04,2.009134967504148559e-04,2.158414624725448882e-04,2.267803422367384812e-04,2.334153738964632430e-04,2.358369765618265588e-04,2.341647528564076437e-04,2.288674208256273861e-04,2.203098341164425771e-04,2.091465248551993203e-04,1.958152002824704125e-04,1.810054853503467243e-04,1.651104515420842372e-04,1.487620977835825648e-04,1.322459654389993261e-04,1.160931773793661201e-04,1.004587527901591807e-04,8.576431193368862400e-05,7.203434694334716120e-05,5.959472465304013500e-05,4.834615859747038298e-05,3.855092158410113490e-05,2.997226009145984097e-05,2.288962759480481357e-05
1.468039063501501715e-05,8.698726696233777386e-06,5.266712073440162337e-06,2.981661401449160216e-06,1.601118666527362671e-06,8.482768103117206633e-07,5.206849688517709814e-07,4.735378202838187413e-07,6.695511431870285016e-07,1.167943581290727841e-06,2.068439164505587769e-06,3.481243668815408788e-06,5.486988058844845726e-06,8.156249118900019542e-06,1.150708546353439542e-05,1.554688761417455351e-05,2.021437035151955273e-05,2.543901206295265182e-05,3.107011790849338590e-05,3.695213611412138591e-05,4.284795067705035197e-05,4.852869443573028078e-05,5.370092073945427502e-05,5.810913901605024000e-05,6.147588580834270925e-05,6.361130365404222989e-05,6.436726890748894331e-05,6.373701253165211080e-05,6.180741206612359992e-05,5.881708683916243711e-05,5.507898580711359700e-05,5.097374603866700190e-05,4.684351673498144227e-05,4.295967226256075706e-05,3.946041326243868603e-05,3.637736511488411469e-05,3.365165286303224468e-05,3.118945462926140430e-05,2.888111798639385184e-05,2.662992767379020772e-05,2.435384491021259356e-05,2.199766137679144384e-05,1.953186667417673020e-05,1.696017996281985738e-05,1.431888371954177598e-05,1.167807031932755067e-05,9.134280470241782626e-06,6.798403027946743195e-06,4.777115157372097549e-06,3.151958407620878599e-06,1.962307143867685741e-06,1.196941419310107373e-06,8.041742001606399797e-07,7.304833233499481657e-07,9.911406323938660153e-07,1.726094072286147603e-06,3.196266338110115418e-06,5.756606073811513022e-06,9.837844048499003812e-06,1.593407728724823648e-05,2.455425458640763197e-05,3.613940500451754041e-05,5.091635874471046365e-05,6.879347505217647352e-05,8.926789099675774928e-05,1.114984968301178134e-04,1.343566761673321939e-04,1.566541145631541510e-04,1.771947308316804766e-04,1.950177920501578756e-04,2.093243345938778765e-04,2.196859593166592946e-04,2.258331562388620622e-04,2.278617039479074991e-04,2.259232596802439677e-04,2.204711199552589662e-04,2.118904211324536225e-04,2.008041446277724154e-04,1.876638961944119167e-04,1.731181137062625774e-04,1.575727748175740619e-04,1.416144635773399570e-04,1.255444508621252791e-04,1.098475767670778984e-04,9.469958581280753349e-05,8.047620699704048674e-05,6.722882145365269963e-05,5.523688728802676805e-05,4.443551618762231297e-05,3.503600271610137943e-05,2.685089537810845392e-05,2.009861883475334482e-05
1.282813807824996144e-05,7.391487766322330941e-06,4.275538497012565068e-06,2.240641410396487081e-06,1.051493895945342339e-06,4.413096145243838587e-07,2.008536718889137807e-07,1.731645152467939978e-07,3.241051713240117689e-07,7.362838470663651421e-07,1.528563977381306649e-06,2.818553930177292425e-06,4.691956751921496945e-06,7.220362439981524154e-06,1.042588745503753151e-05,1.431703507237858186e-05,1.883810288686605454e-05,2.392077395334842575e-05,2.942148017399091615e-05,3.518769208950575471e-05,4.099004230777435496e-05,4.660246886217002122e-05,5.173821944940150647e-05,5.614270862735543577e-05,5.954197113737488064e-05,6.174333671880021673e-05,6.259727824080647720e-05,6.208974765694429815e-05,6.030151295879781782e-05,5.746111848021089638e-05,5.387367935285378823e-05,4.991098424155241060e-05,4.591009403763909115e-05,4.213853302766502450e-05,3.873438302829895047e-05,3.573003130384428755e-05,3.306895001010892613e-05,3.065893343767090486e-05,2.839180155885252568e-05,2.617097002438846236e-05,2.391393545539722906e-05,2.156402123008802605e-05,1.909020122349218594e-05,1.649513239542486806e-05,1.381602537793752867e-05,1.112714221446891890e-05,8.533349028704192353e-06,6.157163699052122838e-06,4.117336419514279047e-06,2.503955889202267285e-06,1.357358833714546170e-06,6.557003862201930429e-07,3.192998808014201654e-07,2.487393628677621771e-07,4.282732553000211989e-07,1.015912370144554713e-06,2.308642428006845692e-06,4.688566767636271384e-06,8.603098595891203957e-06,1.455294649685778532e-05,2.304349961054107847e-05,3.450034689279929428e-05,4.912672514451216931e-05,6.680241377281256432e-05,8.700175068832469659e-05,1.088687282938904070e-04,1.312776060490472747e-04,1.530526801026075700e-04,1.730274859403743877e-04,1.902702263436328617e-04,2.040209185619746538e-04,2.138770587816628992e-04,2.196010872876265493e-04,2.212997887890215637e-04,2.191433171842068362e-04,2.135793417328439093e-04,2.049996989913378538e-04,1.940091987601410552e-04,1.810593041584216908e-04,1.667732629324849452e-04,1.515549738712584091e-04,1.359633795478655072e-04,1.202992372034360869e-04,1.050201515190279635e-04,9.030491780171553582e-05,7.650363912403190575e-05,6.367531011374198029e-05,5.207515214917955899e-05,4.165146267383943812e-05,3.259104127764684167e-05,2.472930430453330642e-05,1.825085483701139810e-05
1.194725111402244157e-05,6.830086219960413528e-06,3.887689347147878043e-06,1.978995723014219429e-06,8.765502773528911276e-07,3.259150045998326600e-07,1.201521443477333581e-07,9.850635215927258318e-08,2.275047612898196066e-07,5.996112993072346865e-07,1.339051602787895864e-06,2.563643099637470714e-06,4.359974741047323238e-06,6.799026000897796390e-06,9.905435022250270546e-06,1.368833009250614134e-05,1.809670634847500130e-05,2.306421581829567354e-05,2.845378136660216479e-05,3.411575215594625157e-05,3.982806824638292253e-05,4.536745774712259689e-05,5.045369817309700592e-05,5.483337410590152555e-05,5.823631929678224742e-05,6.046783847516901838e-05,6.137801005528393790e-05,6.094703628713443456e-05,5.925138080299963307e-05,5.651166731058732324e-05,5.302733951368681004e-05,4.916334755152475396e-05,4.525315134436833434e-05,4.156127521016179954e-05,3.822585315818931940e-05,3.527977894638036462e-05,3.266846367060488782e-05,3.030105468362096697e-05,2.807087999357832253e-05,2.588191003855014758e-05,2.365195687109439485e-05,2.132389453565067405e-05,1.886614145695879229e-05,1.628068593585629202e-05,1.360473557282699239e-05,1.091365198112838604e-05,8.315005560855579360e-06,5.935387013515005524e-06,3.898023957475288154e-06,2.296540197530284099e-06,1.172483903266621564e-06,5.015339785811116080e-07,1.946530304532016621e-07,1.313939662163612530e-07,2.795064233132708350e-07,8.092678670046720599e-07,2.033516086399378791e-06,4.342144358294297021e-06,8.185071954389536375e-06,1.406048946390857486e-05,2.246608559935303983e-05,3.381333186301146667e-05,4.828797942250783191e-05,6.575060652664435114e-05,8.566277805125692044e-05,1.071621668145273623e-04,1.291313825559508059e-04,1.504094601848461241e-04,1.698584927615882597e-04,1.865724980906400784e-04,1.998259838280825240e-04,2.092377472795228235e-04,2.145976890011106603e-04,2.160201629207381070e-04,2.136909561442342312e-04,2.080506035767680896e-04,1.994964815982996670e-04,1.886153137791643768e-04,1.758583667740156278e-04,1.618247268303830717e-04,1.469166105564047515e-04,1.316667579236544298e-04,1.163757922338515830e-04,1.014756502578621365e-04,8.714829202530507393e-05,7.371987619286971352e-05,6.125678310737737694e-05,4.999208528705063393e-05,3.988666905874622824e-05,3.110597411984997705e-05,2.350644015005963377e-05,1.724634653112808310e-05
1.192546235706718341e-05,6.921707198093004435e-06,4.024606925151434245e-06,2.125262329035560393e-06,1.007281726548212500e-06,4.294954235711502877e-07,1.989423167687991748e-07,1.708518937282772696e-07,3.128312108118519876e-07,7.014858396732556254e-07,1.449661130657902450e-06,2.669646622113252284e-06,4.445812182831865338e-06,6.847928950182056490e-06,9.901670457327775790e-06,1.361704446270463311e-05,1.794643452778279844e-05,2.282600753080633266e-05,2.812387221706912690e-05,3.369398408948275862e-05,3.932034492781861021e-05,4.478337903156820449e-05,4.980836286977142314e-05,5.414421111830759813e-05,5.752398416317234874e-05,5.975253523027557981e-05,6.067972371937026651e-05,6.028214971164420124e-05,5.863303588928251185e-05,5.594768872698321178e-05,5.252145300717888201e-05,4.871478207742072970e-05,4.485862469685340608e-05,4.121563042634437203e-05,3.792393524612478969e-05,3.501691781336573891e-05,3.244140088371404526e-05,3.010779178777728564e-05,2.791087681413310513e-05,2.575570137832077506e-05,2.356108882458186562e-05,2.127050387054383470e-05,1.885265900052582224e-05,1.630918697716718751e-05,1.367615845115167880e-05,1.102670086759977693e-05,8.465056959944557673e-06,6.113777632443603843e-06,4.092207103142680589e-06,2.491381336362054533e-06,1.352627008032751067e-06,6.551561958705542180e-07,3.204224991973635131e-07,2.502539916952438813e-07,4.293436422880571463e-07,1.014172902333395265e-06,2.298498482674813673e-06,4.659234311866151175e-06,8.535689728759799012e-06,1.441536429585922413e-05,2.278457530537437843e-05,3.404253961640297030e-05,4.836371987499888292e-05,6.559948748897925785e-05,8.520839794604826703e-05,1.063312257960008294e-04,1.278637176359116929e-04,1.486631255519360584e-04,1.676179464910510940e-04,1.838469446412416275e-04,1.966530083095602093e-04,2.056743528257790196e-04,2.107215185333227291e-04,2.119162334386997214e-04,2.094539259593694710e-04,2.037701747524453522e-04,1.952628609126381639e-04,1.845047992857669610e-04,1.719425194808689807e-04,1.581564530219351048e-04,1.435425831079901180e-04,1.286137213250746999e-04,1.136654508092035964e-04,9.911076120616433617e-05,8.512932942431150987e-05,7.203047432431432262e-05,5.988182832955506451e-05,4.890200048570826895e-05,3.905720922753982331e-05,3.050026436297420237e-05,2.309813514262497709e-05,1.699529934987608005e-05
1.270646074978555873e-05,7.636540325917801832e-06,4.673384758362691029e-06,2.684469633269390936e-06,1.466207551303321660e-06,7.935580370837612284e-07,4.952323067627068158e-07,4.487527907072106255e-07,6.217251363367841452e-07,1.065481332637640947e-06,1.870242403960726453e-06,3.136047582176844112e-06,4.941286010569675704e-06,7.352695619897007275e-06,1.039566432053517787e-05,1.408035725942682750e-05,1.836185322788530630e-05,2.317839221459721985e-05,2.840282219243665164e-05,3.389238611453056655e-05,3.943688345979277579e-05,4.482025960940281715e-05,4.977326303078760672e-05,5.404722773101371320e-05,5.737879974531289362e-05,5.957294324750151381e-05,6.048025900001144389e-05,6.007499489429971696e-05,5.842880646328692880e-05,5.575355938800901728e-05,5.234253223646251845e-05,4.855350442773791593e-05,4.471636015857466596e-05,4.109267781021959181e-05,3.782083018362769416e-05,3.493447673658621049e-05,3.238154151795286849e-05,3.007348897636313823e-05,2.790666595150554296e-05,2.578764575363446290e-05,2.363707077552247088e-05,2.140002327040235760e-05,1.904648585440682338e-05,1.657815223691394845e-05,1.402907231528188295e-05,1.146714558710166021e-05,8.987763336229160249e-06,6.701991802028611999e-06,4.717787344624864466e-06,3.118654376345394184e-06,1.945949412502065613e-06,1.190476749026905276e-06,8.024390268552338588e-07,7.299020254608679050e-07,9.882171092747853619e-07,1.714638173048463569e-06,3.164194735596911513e-06,5.681652948973058061e-06,9.681563941111420555e-06,1.563153179222594719e-05,2.400230314272725095e-05,3.518205122448869726e-05,4.933998215350474798e-05,6.632745593738104746e-05,8.560992576112074349e-05,1.063396475270682328e-04,1.274310486273902887e-04,1.477617952127608986e-04,1.662462487445420475e-04,1.820251925600346692e-04,1.944262677762131615e-04,2.031029436428570588e-04,2.078827973338988561e-04,2.088916459626895370e-04,2.063323936034461574e-04,2.006339043901024413e-04,1.921938938989756814e-04,1.815707461809467683e-04,1.692065831436128580e-04,1.556633595635690810e-04,1.413316244744477037e-04,1.267047013222630659e-04,1.120740361642616603e-04,9.783412265214423134e-05,8.416317249701024705e-05,7.135402639962355731e-05,5.947622190843508623e-05,4.873412480233773979e-05,3.909967803404247187e-05,3.071293694756447608e-05,2.345135439192505981e-05,1.744271770882891508e-05
1.425598863703671098e-05,8.981340599775353931e-06,5.866849356956248729e-06,3.714375782086654426e-06,2.336472368576682183e-06,1.526379330159593175e-06,1.135085592873915000e-06,1.057302020462170551e-06,1.258936761048100644e-06,1.769780703391191332e-06,2.655325467478497768e-06,3.998558032270770540e-06,5.867345225613351562e-06,8.322816467152869838e-06,1.138773927877044149e-05,1.507150721448333706e-05,1.933045634983564606e-05,2.410463020871277557e-05,2.927052445347130526e-05,3.468871686293687433e-05,4.015392168870048621e-05,4.545387664496366585e-05,5.032416196640829059e-05,5.451906121883236917e-05,5.777855821523437312e-05,5.990866171092359347e-05,6.076109315018694184e-05,6.030927420929441205e-05,5.862445963380813257e-05,5.591715865512696619e-05,5.248024334391900920e-05,4.867082945502904112e-05,4.481896561947605850e-05,4.118614423035841181e-05,3.791110642445007337e-05,3.502774496088401155e-05,3.248472734988914915e-05,3.019449236325275448e-05,2.805503401188544222e-05,2.597501250919752625e-05,2.387773898942855799e-05,2.171110345181196608e-05,1.944753783052035261e-05,1.708961160264278978e-05,1.466908281782568317e-05,1.224657843613384974e-05,9.904421747507768931e-06,7.736382759143197680e-06,5.833406928506216173e-06,4.268513322141522819e-06,3.085007396185563153e-06,2.292513693249899794e-06,1.878337065003239018e-06,1.836715355416484443e-06,2.210940256949468664e-06,3.126874031783657524e-06,4.801993874172305505e-06,7.539383464394042609e-06,1.171707740817411716e-05,1.777371976857230660e-05,2.615980733786646946e-05,3.725310932256766509e-05,5.122266437797801206e-05,6.792826547806806771e-05,8.685098517962879113e-05,1.071624979202663260e-04,1.278003604797198212e-04,1.476650697279068014e-04,1.656953382862055174e-04,1.810521616394129417e-04,1.930832736135399818e-04,2.014547144369191836e-04,2.060061845693608317e-04,2.068661776796411496e-04,2.042411829094860581e-04,1.985537446221635109e-04,1.901985807957466039e-04,1.797215111744763193e-04,1.675580323192864046e-04,1.542544153476550501e-04,1.401937163891945118e-04,1.258530563689679136e-04,1.115175355660466533e-04,9.756669134776912002e-05,8.417473299110166400e-05,7.162176200011308429e-05,5.997620444879189045e-05,4.943224864820754366e-05,3.996375643296050281e-05,3.170301855816484292e-05,2.453253822145163437e-05,1.857588806557217468e-05
1.663323475427278179e-05,1.101648630032675838e-05,7.682082286618762662e-06,5.310897371163393651e-06,3.732301579677571453e-06,2.756642311188931823e-06,2.253565912513939699e-06,2.128876187916555904e-06,2.345891208250566466e-06,2.917720860751673025e-06,3.887953958507882584e-06,5.321123252921938436e-06,7.271661006743501363e-06,9.792249848283049199e-06,1.290078626715527602e-05,1.660415659968665064e-05,2.085866142066437209e-05,2.560510781981023567e-05,3.072287541659006347e-05,3.607520590840747413e-05,4.146128300151136675e-05,4.667222238318312653e-05,5.144826312663952205e-05,5.554651017538780915e-05,5.871046504739263586e-05,6.074749233241803152e-05,6.151115794558415721e-05,6.097502797230406371e-05,5.921138566505489056e-05,5.643103248384043538e-05,5.292831306982888285e-05,4.906140774467103156e-05,4.516195777531670859e-05,4.149220154888798008e-05,3.819155022641048915e-05,3.529400551557555652e-05,3.274875575272790811e-05,3.046910185792497995e-05,2.835489249025293913e-05,2.631746682270571413e-05,2.428382340403078805e-05,2.220603375241440760e-05,2.006054137124692861e-05,1.785219190177128967e-05,1.561114456870196692e-05,1.339010552600897925e-05,1.125592758300424013e-05,9.281262153157795260e-06,7.536070538656769233e-06,6.080491235455485325e-06,4.959815572487335837e-06,4.203405722731500687e-06,3.832885970373945463e-06,3.879677522115494511e-06,4.408922057990406098e-06,5.540697200449785676e-06,7.462758889127238950e-06,1.043745454958920522e-05,1.480191730824951410e-05,2.096064380946927033e-05,2.934097889023453012e-05,4.031117689580052588e-05,5.404472518799973124e-05,7.041698036137557400e-05,8.893235841111129083e-05,1.087884007218141322e-04,1.289498785198980792e-04,1.483413613561681817e-04,1.659248995878439875e-04,1.808788566477704184e-04,1.925675957853137312e-04,2.006658417585918295e-04,2.050221823410656573e-04,2.057647904022028799e-04,2.031018609967342417e-04,1.974479702958207227e-04,1.891942893236269645e-04,1.788734642809758813e-04,1.669146926106895260e-04,1.538485153936985255e-04,1.400512525191821101e-04,1.259839673049126588e-04,1.119263126864286688e-04,9.824298896698358170e-05,8.510511101599752112e-05,7.278002391890966343e-05,6.133594378447821663e-05,5.095663369898845716e-05,4.161887239445978662e-05,3.344640528807086297e-05,2.632818395908561102e-05,2.037631768765945278e-05
